BlockID,YEAR,Violent_Crime,Property_Crime
5251,2021,0,0
5251,2022,0,0
5251,2023,0,0
5251,2024,0,1
5252,2015,0,0
5252,2016,0,0
5252,2017,0,0
5252,2018,0,0
5252,2019,0,0
5252,2020,0,0
5252,2021,0,0
5252,2022,0,0
5252,2023,0,0
5252,2024,0,0
5253,2015,0,0
5253,2016,0,0
5253,2017,0,0
5253,2018,0,0
5253,2019,0,0
5253,2020,0,0
5253,2021,0,0
5253,2022,0,0
5253,2023,0,0
5253,2024,0,0
5254,2015,0,0
5254,2016,0,0
5254,2017,0,0
5254,2018,0,0
5254,2019,0,0
5254,2020,0,0
5254,2021,0,0
5254,2022,0,0
5254,2023,0,0
5254,2024,0,0
5255,2015,0,0
5255,2016,0,0
5255,2017,0,0
5255,2018,0,0
5255,2019,0,0
5255,2020,0,0
5255,2021,0,0
5255,2022,0,0
5255,2023,0,0
5255,2024,0,0
5256,2015,0,0
5256,2016,0,0
5256,2017,0,0
5256,2018,0,0
5256,2019,0,0
5256,2020,0,0
5256,2021,0,0
5256,2022,0,0
5256,2023,0,0
5256,2024,0,0
5257,2015,0,1
5257,2016,0,1
5257,2017,1,3
5257,2018,0,2
5257,2019,0,2
5257,2020,1,1
5257,2021,0,2
5257,2022,0,2
5257,2023,0,2
5257,2024,0,1
5258,2015,0,0
5258,2016,0,0
5258,2017,0,0
5258,2018,0,0
5258,2019,0,0
5258,2020,0,0
5258,2021,0,0
5258,2022,0,0
5258,2023,0,0
5258,2024,0,0
5259,2015,0,2
5259,2016,0,0
5259,2017,0,0
5259,2018,0,0
5259,2019,1,0
5259,2020,1,0
5259,2021,0,0
5259,2022,0,0
5259,2023,0,1
5259,2024,0,1
5260,2015,0,0
5260,2016,0,0
5260,2017,0,1
5260,2018,0,0
5260,2019,0,0
5260,2020,0,0
5260,2021,0,0
5260,2022,0,0
5260,2023,0,1
5260,2024,1,0
5261,2015,0,0
5261,2016,0,0
5261,2017,0,1
5261,2018,0,0
5261,2019,0,0
5261,2020,0,1
5261,2021,0,0
5261,2022,0,0
5261,2023,1,0
5261,2024,0,0
5262,2015,0,0
5262,2016,0,3
5262,2017,0,0
5262,2018,0,0
5262,2019,0,1
5262,2020,0,0
5262,2021,0,0
5262,2022,0,0
5262,2023,0,0
5262,2024,0,0
5263,2015,1,2
5263,2016,0,4
5263,2017,1,1
5263,2018,0,1
5263,2019,0,4
5263,2020,0,0
5263,2021,1,2
5263,2022,1,0
5263,2023,1,1
5263,2024,0,0
5264,2015,0,0
5264,2016,0,0
5264,2017,0,0
5264,2018,1,0
5264,2019,0,1
5264,2020,0,0
5264,2021,0,0
5264,2022,0,0
5264,2023,0,0
5264,2024,0,1
5265,2015,0,0
5265,2016,1,2
5265,2017,3,7
5265,2018,5,3
5265,2019,1,4
5265,2020,0,1
5265,2021,2,5
5265,2022,2,4
5265,2023,2,1
5265,2024,2,3
5266,2015,0,1
5266,2016,0,1
5266,2017,0,0
5266,2018,0,0
5266,2019,0,0
5266,2020,0,0
5266,2021,0,0
5266,2022,0,0
5266,2023,0,0
5266,2024,0,0
5267,2015,0,0
5267,2016,0,0
5267,2017,0,0
5267,2018,0,0
5267,2019,0,0
5267,2020,0,0
5267,2021,0,0
5267,2022,0,0
5267,2023,0,0
5267,2024,0,0
5268,2015,2,2
5268,2016,3,7
5268,2017,0,6
5268,2018,0,3
5268,2019,0,6
5268,2020,1,5
5268,2021,0,3
5268,2022,4,5
5268,2023,3,4
5268,2024,2,5
5269,2015,0,0
5269,2016,0,0
5269,2017,0,0
5269,2018,0,0
5269,2019,0,0
5269,2020,0,0
5269,2021,0,0
5269,2022,0,0
5269,2023,0,0
5269,2024,0,0
5270,2015,0,4
5270,2016,0,5
5270,2017,1,0
5270,2018,0,1
5270,2019,0,2
5270,2020,0,0
5270,2021,0,1
5270,2022,0,1
5270,2023,0,0
5270,2024,0,0
5271,2015,1,8
5271,2016,2,3
5271,2017,0,4
5271,2018,0,5
5271,2019,0,3
5271,2020,1,4
5271,2021,0,3
5271,2022,1,6
5271,2023,1,4
5271,2024,1,1
5272,2015,0,0
5272,2016,0,0
5272,2017,0,0
5272,2018,0,3
5272,2019,0,0
5272,2020,0,0
5272,2021,0,0
5272,2022,0,0
5272,2023,0,0
5272,2024,0,0
5273,2015,0,1
5273,2016,1,0
5273,2017,0,2
5273,2018,0,6
5273,2019,0,0
5273,2020,0,0
5273,2021,0,1
5273,2022,0,1
5273,2023,0,2
5273,2024,0,0
5274,2015,0,0
5274,2016,0,0
5274,2017,0,0
5274,2018,0,2
5274,2019,0,0
5274,2020,0,0
5274,2021,0,0
5274,2022,0,0
5274,2023,0,0
5274,2024,0,0
5275,2015,0,1
5275,2016,0,0
5275,2017,0,0
5275,2018,0,0
5275,2019,0,0
5275,2020,0,0
5275,2021,0,0
5275,2022,0,0
5275,2023,0,0
5275,2024,0,0
5276,2015,0,1
5276,2016,0,0
5276,2017,0,0
5276,2018,0,0
5276,2019,0,0
5276,2020,0,0
5276,2021,0,0
5276,2022,0,1
5276,2023,0,0
5276,2024,0,1
5277,2015,0,0
5277,2016,0,0
5277,2017,0,0
5277,2018,0,0
5277,2019,0,0
5277,2020,0,0
5277,2021,0,0
5277,2022,0,0
5277,2023,0,0
5277,2024,0,0
5278,2015,0,5
5278,2016,0,6
5278,2017,0,1
5278,2018,0,2
5278,2019,0,0
5278,2020,0,1
5278,2021,0,0
5278,2022,0,0
5278,2023,0,0
5278,2024,0,0
5279,2015,0,1
5279,2016,0,1
5279,2017,0,0
5279,2018,0,2
5279,2019,1,1
5279,2020,0,0
5279,2021,0,0
5279,2022,0,0
5279,2023,0,3
5279,2024,1,3
5280,2015,0,5
5280,2016,0,1
5280,2017,0,5
5280,2018,0,1
5280,2019,0,4
5280,2020,0,3
5280,2021,0,2
5280,2022,0,2
5280,2023,0,3
5280,2024,0,0
5281,2015,0,0
5281,2016,0,0
5281,2017,0,2
5281,2018,0,3
5281,2019,0,0
5281,2020,0,0
5281,2021,0,0
5281,2022,0,1
5281,2023,0,0
5281,2024,0,0
5282,2015,0,0
5282,2016,0,0
5282,2017,0,1
5282,2018,0,0
5282,2019,0,0
5282,2020,0,0
5282,2021,0,0
5282,2022,0,0
5282,2023,0,0
5282,2024,0,0
5283,2015,0,3
5283,2016,0,2
5283,2017,0,3
5283,2018,3,3
5283,2019,1,4
5283,2020,1,1
5283,2021,1,3
5283,2022,0,1
5283,2023,2,2
5283,2024,1,2
5284,2015,0,0
5284,2016,0,0
5284,2017,0,0
5284,2018,0,0
5284,2019,0,0
5284,2020,0,0
5284,2021,0,0
5284,2022,0,0
5284,2023,0,0
5284,2024,0,0
5285,2015,0,0
5285,2016,0,0
5285,2017,0,0
5285,2018,0,0
5285,2019,0,0
5285,2020,0,0
5285,2021,0,0
5285,2022,0,0
5285,2023,0,0
5285,2024,0,0
5286,2015,0,0
5286,2016,0,3
5286,2017,0,11
5286,2018,0,7
5286,2019,0,1
5286,2020,0,2
5286,2021,0,0
5286,2022,0,0
5286,2023,0,2
5286,2024,0,3
5287,2015,0,0
5287,2016,0,0
5287,2017,0,0
5287,2018,0,1
5287,2019,0,1
5287,2020,0,1
5287,2021,0,0
5287,2022,0,0
5287,2023,0,1
5287,2024,0,0
5288,2015,0,0
5288,2016,0,0
5288,2017,0,1
5288,2018,0,0
5288,2019,0,0
5288,2020,0,0
5288,2021,0,0
5288,2022,0,2
5288,2023,0,0
5288,2024,0,0
5289,2015,0,0
5289,2016,1,2
5289,2017,0,0
5289,2018,1,2
5289,2019,0,1
5289,2020,0,1
5289,2021,1,1
5289,2022,0,2
5289,2023,0,0
5289,2024,0,0
5290,2015,0,0
5290,2016,0,0
5290,2017,0,0
5290,2018,0,0
5290,2019,0,0
5290,2020,0,0
5290,2021,0,0
5290,2022,0,1
5290,2023,0,0
5290,2024,0,0
5291,2015,0,1
5291,2016,0,3
5291,2017,0,3
5291,2018,0,0
5291,2019,0,2
5291,2020,0,2
5291,2021,0,0
5291,2022,0,2
5291,2023,0,2
5291,2024,0,2
5292,2015,0,1
5292,2016,0,1
5292,2017,0,1
5292,2018,0,0
5292,2019,0,1
5292,2020,0,0
5292,2021,0,0
5292,2022,0,0
5292,2023,0,0
5292,2024,0,0
5293,2015,0,0
5293,2016,0,0
5293,2017,0,0
5293,2018,0,0
5293,2019,0,0
5293,2020,0,0
5293,2021,0,0
5293,2022,0,0
5293,2023,0,0
5293,2024,0,0
5294,2015,0,0
5294,2016,0,0
5294,2017,0,0
5294,2018,0,0
5294,2019,0,0
5294,2020,0,0
5294,2021,0,1
5294,2022,0,0
5294,2023,0,0
5294,2024,0,0
5295,2015,0,0
5295,2016,0,0
5295,2017,0,0
5295,2018,0,0
5295,2019,0,0
5295,2020,0,0
5295,2021,0,0
5295,2022,0,0
5295,2023,0,0
5295,2024,0,1
5296,2015,1,3
5296,2016,0,0
5296,2017,0,2
5296,2018,0,0
5296,2019,0,1
5296,2020,1,1
5296,2021,0,1
5296,2022,0,0
5296,2023,1,0
5296,2024,0,1
5297,2015,0,0
5297,2016,0,0
5297,2017,0,0
5297,2018,0,0
5297,2019,0,0
5297,2020,0,0
5297,2021,0,1
5297,2022,0,0
5297,2023,0,0
5297,2024,0,0
5298,2015,0,1
5298,2016,0,1
5298,2017,0,0
5298,2018,0,0
5298,2019,0,0
5298,2020,0,0
5298,2021,0,0
5298,2022,0,0
5298,2023,0,0
5298,2024,0,0
5299,2015,0,0
5299,2016,0,0
5299,2017,1,2
5299,2018,0,0
5299,2019,0,1
5299,2020,1,1
5299,2021,0,0
5299,2022,0,0
5299,2023,0,0
5299,2024,0,0
5300,2015,0,2
5300,2016,3,3
5300,2017,1,2
5300,2018,2,0
5300,2019,0,4
5300,2020,0,0
5300,2021,1,1
5300,2022,0,0
5300,2023,0,1
5300,2024,0,1
5301,2015,0,0
5301,2016,1,1
5301,2017,0,2
5301,2018,1,1
5301,2019,0,1
5301,2020,1,2
5301,2021,0,0
5301,2022,0,0
5301,2023,0,0
5301,2024,1,0
5302,2015,0,0
5302,2016,0,0
5302,2017,0,0
5302,2018,0,0
5302,2019,0,0
5302,2020,0,0
5302,2021,0,0
5302,2022,0,0
5302,2023,0,0
5302,2024,0,0
5303,2015,0,1
5303,2016,0,0
5303,2017,0,1
5303,2018,2,1
5303,2019,1,0
5303,2020,1,0
5303,2021,0,0
5303,2022,0,0
5303,2023,0,0
5303,2024,0,0
5304,2015,0,1
5304,2016,0,0
5304,2017,0,0
5304,2018,0,0
5304,2019,0,1
5304,2020,0,0
5304,2021,0,0
5304,2022,0,0
5304,2023,0,0
5304,2024,0,0
5305,2015,0,1
5305,2016,0,3
5305,2017,0,0
5305,2018,0,0
5305,2019,0,0
5305,2020,0,1
5305,2021,0,0
5305,2022,0,0
5305,2023,0,0
5305,2024,0,0
5306,2015,4,8
5306,2016,2,10
5306,2017,2,7
5306,2018,1,1
5306,2019,1,2
5306,2020,0,2
5306,2021,0,1
5306,2022,1,3
5306,2023,0,8
5306,2024,0,0
5307,2015,0,0
5307,2016,0,0
5307,2017,0,1
5307,2018,0,0
5307,2019,0,0
5307,2020,0,0
5307,2021,0,0
5307,2022,0,0
5307,2023,1,3
5307,2024,1,1
5308,2015,0,0
5308,2016,0,0
5308,2017,0,0
5308,2018,0,0
5308,2019,0,0
5308,2020,0,0
5308,2021,0,0
5308,2022,0,0
5308,2023,0,0
5308,2024,0,0
5309,2015,0,0
5309,2016,0,0
5309,2017,0,0
5309,2018,0,0
5309,2019,0,0
5309,2020,0,0
5309,2021,0,0
5309,2022,0,0
5309,2023,0,0
5309,2024,0,0
5310,2015,0,1
5310,2016,2,2
5310,2017,0,2
5310,2018,1,1
5310,2019,0,1
5310,2020,1,0
5310,2021,0,1
5310,2022,0,1
5310,2023,1,1
5310,2024,0,0
5311,2015,0,2
5311,2016,0,2
5311,2017,0,1
5311,2018,1,2
5311,2019,0,1
5311,2020,0,2
5311,2021,0,0
5311,2022,1,0
5311,2023,0,0
5311,2024,0,1
5312,2015,0,0
5312,2016,0,0
5312,2017,0,1
5312,2018,0,0
5312,2019,0,0
5312,2020,0,0
5312,2021,0,0
5312,2022,1,0
5312,2023,0,1
5312,2024,0,1
5313,2015,0,3
5313,2016,0,0
5313,2017,0,4
5313,2018,0,2
5313,2019,0,3
5313,2020,0,1
5313,2021,0,0
5313,2022,0,0
5313,2023,0,1
5313,2024,0,0
5314,2015,0,0
5314,2016,0,1
5314,2017,0,0
5314,2018,0,0
5314,2019,0,0
5314,2020,0,0
5314,2021,0,0
5314,2022,0,0
5314,2023,0,0
5314,2024,0,0
5315,2015,0,4
5315,2016,0,2
5315,2017,0,7
5315,2018,0,3
5315,2019,1,5
5315,2020,0,2
5315,2021,2,1
5315,2022,1,2
5315,2023,1,1
5315,2024,2,1
5316,2015,0,0
5316,2016,0,1
5316,2017,0,0
5316,2018,1,0
5316,2019,0,2
5316,2020,0,2
5316,2021,0,3
5316,2022,0,0
5316,2023,0,0
5316,2024,0,0
5317,2015,0,1
5317,2016,0,0
5317,2017,0,0
5317,2018,0,0
5317,2019,0,0
5317,2020,0,0
5317,2021,0,0
5317,2022,0,0
5317,2023,0,0
5317,2024,0,0
5318,2015,0,0
5318,2016,0,0
5318,2017,0,0
5318,2018,0,0
5318,2019,0,0
5318,2020,0,0
5318,2021,0,0
5318,2022,0,0
5318,2023,0,0
5318,2024,0,0
5319,2015,0,1
5319,2016,0,1
5319,2017,0,0
5319,2018,0,0
5319,2019,0,0
5319,2020,0,1
5319,2021,0,1
5319,2022,0,0
5319,2023,0,0
5319,2024,0,1
5320,2015,0,1
5320,2016,0,1
5320,2017,0,0
5320,2018,0,0
5320,2019,0,1
5320,2020,0,0
5320,2021,0,0
5320,2022,0,0
5320,2023,0,0
5320,2024,0,0
5321,2015,1,0
5321,2016,0,2
5321,2017,1,2
5321,2018,1,3
5321,2019,0,0
5321,2020,0,1
5321,2021,0,0
5321,2022,0,0
5321,2023,0,1
5321,2024,0,0
5322,2015,0,0
5322,2016,0,1
5322,2017,0,0
5322,2018,0,0
5322,2019,0,0
5322,2020,0,0
5322,2021,1,0
5322,2022,0,0
5322,2023,0,0
5322,2024,0,0
5323,2015,0,2
5323,2016,0,1
5323,2017,0,0
5323,2018,0,2
5323,2019,0,0
5323,2020,0,0
5323,2021,0,0
5323,2022,0,1
5323,2023,1,2
5323,2024,1,2
5324,2015,0,0
5324,2016,0,1
5324,2017,1,0
5324,2018,0,1
5324,2019,0,0
5324,2020,0,2
5324,2021,0,0
5324,2022,0,0
5324,2023,0,0
5324,2024,0,0
5325,2015,0,0
5325,2016,0,0
5325,2017,1,0
5325,2018,0,1
5325,2019,0,1
5325,2020,0,0
5325,2021,0,0
5325,2022,0,0
5325,2023,0,0
5325,2024,0,0
5326,2015,0,0
5326,2016,0,0
5326,2017,0,0
5326,2018,0,0
5326,2019,0,0
5326,2020,0,0
5326,2021,0,0
5326,2022,0,0
5326,2023,0,0
5326,2024,0,0
5327,2015,0,1
5327,2016,0,1
5327,2017,0,1
5327,2018,0,0
5327,2019,0,0
5327,2020,0,0
5327,2021,0,0
5327,2022,0,1
5327,2023,0,0
5327,2024,0,1
5328,2015,1,0
5328,2016,0,0
5328,2017,0,0
5328,2018,0,0
5328,2019,0,0
5328,2020,0,0
5328,2021,0,0
5328,2022,0,0
5328,2023,0,0
5328,2024,0,0
5329,2015,0,0
5329,2016,0,0
5329,2017,0,0
5329,2018,0,0
5329,2019,0,0
5329,2020,0,0
5329,2021,0,0
5329,2022,0,0
5329,2023,0,0
5329,2024,0,1
5330,2015,0,0
5330,2016,0,0
5330,2017,0,0
5330,2018,0,1
5330,2019,0,0
5330,2020,0,0
5330,2021,0,0
5330,2022,0,0
5330,2023,0,0
5330,2024,0,0
5331,2015,0,0
5331,2016,0,0
5331,2017,0,0
5331,2018,0,0
5331,2019,0,1
5331,2020,0,0
5331,2021,0,0
5331,2022,0,0
5331,2023,0,0
5331,2024,0,0
5332,2015,0,0
5332,2016,0,3
5332,2017,0,1
5332,2018,0,1
5332,2019,0,2
5332,2020,0,2
5332,2021,0,0
5332,2022,0,0
5332,2023,0,1
5332,2024,0,0
5333,2015,0,1
5333,2016,0,0
5333,2017,1,2
5333,2018,2,1
5333,2019,0,2
5333,2020,0,0
5333,2021,0,0
5333,2022,0,0
5333,2023,0,0
5333,2024,0,1
5334,2015,0,0
5334,2016,0,0
5334,2017,0,0
5334,2018,1,0
5334,2019,0,0
5334,2020,0,0
5334,2021,0,0
5334,2022,0,0
5334,2023,0,0
5334,2024,0,1
5335,2015,0,0
5335,2016,0,0
5335,2017,0,0
5335,2018,0,0
5335,2019,0,0
5335,2020,0,0
5335,2021,0,0
5335,2022,0,0
5335,2023,0,0
5335,2024,0,0
5336,2015,0,0
5336,2016,0,0
5336,2017,0,5
5336,2018,0,0
5336,2019,0,0
5336,2020,0,0
5336,2021,0,0
5336,2022,0,0
5336,2023,0,1
5336,2024,1,0
5337,2015,0,1
5337,2016,0,2
5337,2017,0,0
5337,2018,0,1
5337,2019,0,2
5337,2020,0,0
5337,2021,0,0
5337,2022,0,0
5337,2023,0,1
5337,2024,0,0
5338,2015,0,0
5338,2016,0,0
5338,2017,0,0
5338,2018,0,0
5338,2019,0,0
5338,2020,0,0
5338,2021,0,0
5338,2022,0,0
5338,2023,0,0
5338,2024,0,0
5339,2015,0,0
5339,2016,0,0
5339,2017,0,0
5339,2018,0,0
5339,2019,0,0
5339,2020,0,0
5339,2021,0,0
5339,2022,0,0
5339,2023,0,0
5339,2024,0,0
5340,2015,0,1
5340,2016,0,0
5340,2017,0,0
5340,2018,0,0
5340,2019,0,0
5340,2020,0,1
5340,2021,0,0
5340,2022,0,0
5340,2023,0,0
5340,2024,0,0
5341,2015,0,0
5341,2016,0,0
5341,2017,0,0
5341,2018,0,0
5341,2019,0,0
5341,2020,0,1
5341,2021,0,0
5341,2022,0,0
5341,2023,0,0
5341,2024,0,0
5342,2015,0,1
5342,2016,0,1
5342,2017,0,0
5342,2018,0,3
5342,2019,0,0
5342,2020,0,0
5342,2021,0,0
5342,2022,0,0
5342,2023,0,0
5342,2024,1,0
5343,2015,0,1
5343,2016,0,1
5343,2017,0,5
5343,2018,0,1
5343,2019,0,4
5343,2020,0,2
5343,2021,0,0
5343,2022,0,1
5343,2023,0,2
5343,2024,1,1
5344,2015,0,2
5344,2016,2,4
5344,2017,0,7
5344,2018,1,4
5344,2019,0,1
5344,2020,0,3
5344,2021,0,3
5344,2022,0,0
5344,2023,0,2
5344,2024,1,1
5345,2015,0,1
5345,2016,0,1
5345,2017,0,0
5345,2018,0,0
5345,2019,0,0
5345,2020,0,1
5345,2021,0,0
5345,2022,0,0
5345,2023,0,0
5345,2024,0,0
5346,2015,1,0
5346,2016,2,3
5346,2017,0,1
5346,2018,0,1
5346,2019,0,4
5346,2020,1,0
5346,2021,0,3
5346,2022,0,0
5346,2023,0,1
5346,2024,0,0
5347,2015,0,0
5347,2016,0,1
5347,2017,0,0
5347,2018,0,1
5347,2019,0,2
5347,2020,1,0
5347,2021,0,0
5347,2022,0,0
5347,2023,1,0
5347,2024,0,0
5348,2015,0,0
5348,2016,0,0
5348,2017,0,0
5348,2018,0,0
5348,2019,0,0
5348,2020,0,0
5348,2021,0,1
5348,2022,0,0
5348,2023,0,0
5348,2024,0,0
5349,2015,0,0
5349,2016,0,0
5349,2017,0,2
5349,2018,0,0
5349,2019,0,1
5349,2020,0,0
5349,2021,0,0
5349,2022,0,1
5349,2023,0,0
5349,2024,0,1
5350,2015,0,1
5350,2016,0,0
5350,2017,0,0
5350,2018,0,0
5350,2019,0,0
5350,2020,0,0
5350,2021,0,0
5350,2022,0,0
5350,2023,0,0
5350,2024,0,0
5351,2015,0,1
5351,2016,0,0
5351,2017,1,0
5351,2018,0,1
5351,2019,1,0
5351,2020,0,0
5351,2021,0,0
5351,2022,0,0
5351,2023,0,0
5351,2024,0,0
5352,2015,0,0
5352,2016,0,6
5352,2017,2,2
5352,2018,1,1
5352,2019,2,0
5352,2020,0,0
5352,2021,0,2
5352,2022,0,1
5352,2023,0,0
5352,2024,0,1
5353,2015,0,0
5353,2016,0,0
5353,2017,0,0
5353,2018,0,0
5353,2019,0,0
5353,2020,0,0
5353,2021,0,0
5353,2022,0,0
5353,2023,0,0
5353,2024,0,0
5354,2015,0,1
5354,2016,0,1
5354,2017,0,1
5354,2018,0,1
5354,2019,0,5
5354,2020,0,0
5354,2021,0,0
5354,2022,0,1
5354,2023,0,2
5354,2024,0,0
5355,2015,0,0
5355,2016,1,0
5355,2017,0,0
5355,2018,0,1
5355,2019,0,1
5355,2020,0,0
5355,2021,0,0
5355,2022,0,0
5355,2023,0,0
5355,2024,0,0
5356,2015,0,0
5356,2016,0,0
5356,2017,0,0
5356,2018,0,0
5356,2019,0,1
5356,2020,0,0
5356,2021,0,0
5356,2022,0,0
5356,2023,0,1
5356,2024,0,0
5357,2015,0,1
5357,2016,0,0
5357,2017,0,0
5357,2018,0,1
5357,2019,0,0
5357,2020,0,1
5357,2021,0,0
5357,2022,0,0
5357,2023,0,0
5357,2024,0,0
5358,2015,0,0
5358,2016,0,1
5358,2017,0,1
5358,2018,0,0
5358,2019,0,0
5358,2020,0,0
5358,2021,0,0
5358,2022,0,0
5358,2023,0,0
5358,2024,0,0
5359,2015,0,1
5359,2016,0,1
5359,2017,0,1
5359,2018,0,0
5359,2019,0,2
5359,2020,0,0
5359,2021,0,1
5359,2022,0,1
5359,2023,0,0
5359,2024,0,0
5360,2015,0,0
5360,2016,0,0
5360,2017,0,0
5360,2018,0,0
5360,2019,0,0
5360,2020,0,1
5360,2021,0,0
5360,2022,0,0
5360,2023,0,0
5360,2024,0,0
5361,2015,0,0
5361,2016,0,0
5361,2017,0,0
5361,2018,0,1
5361,2019,0,0
5361,2020,0,0
5361,2021,0,1
5361,2022,0,0
5361,2023,0,0
5361,2024,0,0
5362,2015,0,1
5362,2016,0,1
5362,2017,0,1
5362,2018,0,0
5362,2019,0,0
5362,2020,0,0
5362,2021,0,0
5362,2022,0,0
5362,2023,1,0
5362,2024,0,0
5363,2015,0,0
5363,2016,0,1
5363,2017,0,2
5363,2018,0,2
5363,2019,0,0
5363,2020,0,0
5363,2021,0,0
5363,2022,0,1
5363,2023,0,1
5363,2024,0,0
5364,2015,0,0
5364,2016,0,0
5364,2017,0,0
5364,2018,0,0
5364,2019,0,0
5364,2020,0,0
5364,2021,0,0
5364,2022,0,0
5364,2023,0,0
5364,2024,1,0
5365,2015,0,2
5365,2016,2,1
5365,2017,1,2
5365,2018,0,2
5365,2019,1,3
5365,2020,0,2
5365,2021,0,1
5365,2022,0,0
5365,2023,0,1
5365,2024,1,0
5366,2015,0,0
5366,2016,0,0
5366,2017,0,0
5366,2018,0,0
5366,2019,0,0
5366,2020,0,0
5366,2021,0,0
5366,2022,0,0
5366,2023,0,0
5366,2024,0,0
5367,2015,0,0
5367,2016,0,0
5367,2017,0,0
5367,2018,0,0
5367,2019,0,0
5367,2020,0,0
5367,2021,0,0
5367,2022,0,0
5367,2023,0,0
5367,2024,0,0
5368,2015,0,0
5368,2016,0,0
5368,2017,0,0
5368,2018,0,0
5368,2019,0,0
5368,2020,0,0
5368,2021,0,0
5368,2022,0,0
5368,2023,0,0
5368,2024,0,0
5369,2015,0,0
5369,2016,0,2
5369,2017,0,0
5369,2018,0,1
5369,2019,0,0
5369,2020,0,0
5369,2021,0,0
5369,2022,0,0
5369,2023,1,1
5369,2024,0,0
5370,2015,0,1
5370,2016,0,0
5370,2017,0,0
5370,2018,0,1
5370,2019,0,0
5370,2020,0,0
5370,2021,0,0
5370,2022,0,0
5370,2023,0,0
5370,2024,0,0
5371,2015,0,0
5371,2016,0,0
5371,2017,0,0
5371,2018,0,0
5371,2019,0,0
5371,2020,0,0
5371,2021,0,1
5371,2022,0,0
5371,2023,0,0
5371,2024,1,0
5372,2015,0,0
5372,2016,0,0
5372,2017,0,0
5372,2018,0,0
5372,2019,0,0
5372,2020,0,0
5372,2021,0,0
5372,2022,0,0
5372,2023,0,0
5372,2024,0,0
5373,2015,0,0
5373,2016,0,0
5373,2017,0,0
5373,2018,0,0
5373,2019,0,0
5373,2020,0,0
5373,2021,0,0
5373,2022,0,0
5373,2023,0,0
5373,2024,0,0
5374,2015,0,2
5374,2016,0,1
5374,2017,0,0
5374,2018,1,0
5374,2019,0,0
5374,2020,0,0
5374,2021,0,0
5374,2022,0,0
5374,2023,0,0
5374,2024,0,0
5375,2015,0,0
5375,2016,0,1
5375,2017,0,0
5375,2018,0,0
5375,2019,0,0
5375,2020,0,0
5375,2021,0,0
5375,2022,0,0
5375,2023,0,0
5375,2024,0,0
5376,2015,0,0
5376,2016,0,1
5376,2017,0,0
5376,2018,0,1
5376,2019,0,0
5376,2020,0,1
5376,2021,0,0
5376,2022,0,0
5376,2023,0,0
5376,2024,0,2
5377,2015,0,1
5377,2016,0,0
5377,2017,0,0
5377,2018,0,1
5377,2019,0,1
5377,2020,0,0
5377,2021,0,0
5377,2022,0,1
5377,2023,0,0
5377,2024,0,2
5378,2015,0,0
5378,2016,0,0
5378,2017,0,0
5378,2018,0,0
5378,2019,0,0
5378,2020,0,0
5378,2021,0,0
5378,2022,0,0
5378,2023,0,0
5378,2024,0,0
5379,2015,0,2
5379,2016,0,3
5379,2017,1,1
5379,2018,0,3
5379,2019,1,2
5379,2020,0,2
5379,2021,0,0
5379,2022,0,1
5379,2023,0,2
5379,2024,2,1
5380,2015,1,2
5380,2016,0,0
5380,2017,0,4
5380,2018,0,1
5380,2019,1,3
5380,2020,0,1
5380,2021,0,1
5380,2022,0,2
5380,2023,2,2
5380,2024,0,1
5381,2015,0,0
5381,2016,0,0
5381,2017,0,0
5381,2018,0,1
5381,2019,0,0
5381,2020,0,1
5381,2021,0,0
5381,2022,0,0
5381,2023,0,1
5381,2024,0,0
5382,2015,0,0
5382,2016,5,3
5382,2017,0,5
5382,2018,0,3
5382,2019,1,2
5382,2020,0,0
5382,2021,2,1
5382,2022,1,1
5382,2023,1,3
5382,2024,0,1
5383,2015,1,11
5383,2016,2,20
5383,2017,4,15
5383,2018,1,11
5383,2019,2,18
5383,2020,0,5
5383,2021,1,2
5383,2022,1,13
5383,2023,6,9
5383,2024,1,22
5384,2015,0,0
5384,2016,1,2
5384,2017,0,0
5384,2018,0,1
5384,2019,0,1
5384,2020,0,0
5384,2021,0,0
5384,2022,0,1
5384,2023,0,0
5384,2024,0,0
5385,2015,0,1
5385,2016,0,0
5385,2017,1,0
5385,2018,0,0
5385,2019,0,3
5385,2020,1,1
5385,2021,1,0
5385,2022,0,1
5385,2023,0,2
5385,2024,0,1
5386,2015,0,0
5386,2016,0,0
5386,2017,0,3
5386,2018,0,0
5386,2019,0,1
5386,2020,0,1
5386,2021,0,0
5386,2022,0,0
5386,2023,0,0
5386,2024,0,0
5387,2015,0,0
5387,2016,0,0
5387,2017,1,0
5387,2018,0,0
5387,2019,0,0
5387,2020,0,0
5387,2021,0,0
5387,2022,0,0
5387,2023,0,0
5387,2024,0,0
5388,2015,0,0
5388,2016,0,1
5388,2017,0,2
5388,2018,0,1
5388,2019,0,1
5388,2020,0,1
5388,2021,0,0
5388,2022,0,0
5388,2023,0,1
5388,2024,0,0
5389,2015,0,0
5389,2016,0,1
5389,2017,0,2
5389,2018,0,0
5389,2019,0,0
5389,2020,0,0
5389,2021,0,0
5389,2022,1,0
5389,2023,0,0
5389,2024,0,0
5390,2015,0,4
5390,2016,2,3
5390,2017,2,0
5390,2018,1,10
5390,2019,4,1
5390,2020,0,1
5390,2021,1,4
5390,2022,1,7
5390,2023,0,0
5390,2024,0,0
5391,2015,0,4
5391,2016,0,1
5391,2017,0,3
